Timestamp,Você está de acordo?,Como ficou sabendo desta pesquisa/censo?,"Em relação ao seu gênero, como você se identifica?",Qual a sua data de nascimento?,Você já sofreu alguma discriminação ou teve alguma dificuldade por conta da sua faixa etária?,"Caso sim, você poderia comentar sobre?",Estado civil:,"De acordo com os critérios do IBGE, qual é a sua cor/raça?","Considerando questões relacionadas à raça, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?",Você possui filhos?,Quantos filhos você possui?,Qual a data de nascimento do seu filho mais novo? ,Você já deixou de ir a algum evento por não ter com quem deixar a sua filha/filho?,"Considerando questões relacionadas à maternidade, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?",Você possui algum tipo de deficiência?,Qual(is) tipo(s) de deficiência(s) você possui?,Você já deixou de ir a algum evento por falta de acessibilidade do ambiente?,"Considerando questões relacionadas ao universo PcD, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?",Você pertence ao grupo LGBT+?,Você já deixou de ir a algum evento por ambiente não inclusivo/ discriminatório?,"Considerando questões relacionadas ao universo LGBT+, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?","Você faz parte de algum grupo sub-representado na área de tecnologia, que não foi citado? Caso sim, qual?",Você possui alguma restrição alimentar?,Qual (s) restrição (s) você possui?,Sua restrição se encaixa em algum (s) do (s) grupo (s) descrito (s) abaixo?,Você teria alguma sugestão para os coffee breaks dos eventos das R-Ladies?,Você se sente representada pelas R-Ladies?,"Considerando a soma da renda de todos os membros que contribuem com as despesas da sua casa, em qual das faixas abaixo a renda mensal bruta da sua casa se encaixa? ",Quantas pessoas contribuem para essa renda? ,Quantas pessoas vivem a partir dessa renda? ,Onde você mora atualmente:,Qual é a sua escolaridade?,"Em que ano você obteve, ou irá obter, o título mencionado na pergunta anterior?",Qual a sua área de formação/estudo (considerando o grau máximo que você estudou)?,Atualmente você está estudando?,Qual(is) da(s) opção(s) abaixo melhor descreve(m) seu vínculo de trabalho atual?,Qual das opções abaixo melhor descreve o seu perfil atual?,Qual o nome da sua ocupação atual?,Você está em processo de mudança de área?,Você tem como levar um notebook para um evento das R-Ladies?,"Se você tiver um notebook, qual(is) é(são) o(s) sistema(s) operacional(is) dele?",Qual o seu conhecimento em lógica de programação? ,Qual o seu conhecimento na linguagem R? ,Você já utilizou alguma das bibliotecas listadas abaixo? ,Você sabe programar (linhas de código) em alguma linguagem de programação que não o R? ,"Se sim, quais?",Qual o seu conhecimento em Git/Github/Gitlab?,Como ficou sabendo das R-Ladies - São Paulo?,Você participa de outras comunidades de tecnologia?,"Se sim, qual (s)?",Você já foi a um evento das R-Ladies?,"Considerando as opções abaixo, quais são suas preferências em relação aos dias/horários de eventos das R-Ladies? ",Por qual(is) formato(s) de evento das R-Ladies São Paulo você tem preferência?,Quais temas você gostaria de ver nos próximos eventos das R-Ladies São Paulo?,Gostaria de deixar uma mensagem para as R-Ladies?,Uma última pergunta: você teria interesse em ajudar as R-Ladies São Paulo?
3/14/2020 22:31:29,Sim,Página/e-mail do Meetup das R-Ladies,Mulher (cis ou trans),11/10/1994,Não,,Solteira,Branca,,Não,,,,,Sim,Auditiva,Sim,,Não,,,,Sim,Intolerância a lactose,alergias ou intolerâncias,,Sim,De 4 a 6 salários mínimos,1,1,São Paulo Capital / Centro,Superior Completo,2017,Ciência política,Não,Trabalho formalmente (CLT),Sênior/especialista,analista de dados,"Não, e não quero",Sim,Linux,5,5,"bookdown / blogdown / pagedown, data.table / Rcpp / parallel / vroom, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, httr / jsonlite / rvest / xml2, knit / rmarkdown, shiny / flexdashboard, purrr / rlist, tidymodels / modelr / broom",Sim,"Python, SQL",4,Outras comunidades,Sim,pyladies,Não,"Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Networking / acolhimento",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/18/2020 14:24:00,Sim,Indicação de amiga (o),Mulher (cis ou trans),4/30/1985,Não,,Casada,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 10 a 15 salários mínimos,2,2,São Paulo Região Metropolitana / Grande São Paulo,Superior Completo,2008,Engenharia de Telecomunicações,Não,Trabalho formalmente (CLT),Sênior/especialista,Engenheira de Telecomunicações,Sim,Sim,Linux,4,2,"ggplot2 / plotly, purrr / rlist",Sim,"C/C++, Python, SQL",3,Indicação de uma amiga,Sim,PyLadiesSP,Sim,"Durante a semana (seg a sex), à noite","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Networking / acolhimento",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
3/19/2020 12:39:13,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),6/1/1994,Não,,Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 6 a 10 salários mínimos,3,4,São Paulo Capital / Zona Leste,Superior Completo,2015,Marketing,Não,Trabalho formalmente (CLT),Júnior,Analista de Marketing,Sim,Não,Windows,1,2,"bookdown / blogdown / pagedown, dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly, knit / rmarkdown, slidify / xaringan",Não,,1,Indicação de um amigo,Sim,"Pyladies, Women In Machine Learning and Data Science, Perifacode, R Brasil, Python Brasil, Javascript Brasil, Pt-BR Data Science & Python, PT-BR Ciência de Dados e R, Linguagens de Programação, Estatística ^ Data Science ",Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã","Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento","Sql, algo a ver com análises estatísticas (tipo regressão ou cluster)",Não parem! Continuem!!,"Não, obrigada"
3/23/2020 9:05:31,Sim,Página/e-mail do Meetup das R-Ladies,Mulher (cis ou trans),5/9/1990,Não,,Solteira,Preta,"Promover um evento do tipo ""convide uma mulher negra pra participar do meetup R-ladies"", eu acredito que a ausência da população negra nos espaços sociais é também devido a ausência de formação e informação então se conhecemos alguém q poderia estar no R-ladies vamos convidar a se juntar ao grupo.",Não,,,,,Não,,,,Não,,,,Não,,,,Prefiro não responder,De 2 a 4 salários mínimos,2,2,São Paulo Capital / Zona Leste,Superior Completo,2019,Economia,Sim,Trabalho informalmente,Júnior,Nao tenho ocupação ,"Não, e não quero",Sim,Windows,2,2,"dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly",Sim,Python,1,Indicação de um amigo,Sim,Pyladies Afropython ,Sim,"Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período)","Analise de dados, ggplot , API (o q é como usar, as mais usadas)",,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
5/16/2020 11:10:37,Sim,Página/e-mail do Meetup das R-Ladies,Mulher (cis ou trans),3/15/1994,Não,,Solteira,Parda,,Não,,,,,Não,,,,Sim,Não,,,Não,,,,Sim,De 2 a 4 salários mínimos,2,3,São Paulo Região Metropolitana / Grande São Paulo,Mestrado (Stricto Sensu) Completo,2020,biologia,Sim,"Estou desempregada, mas já trabalhei",Estudante de pós-graduação,doutoranda em evolução e diversidade,"Não, e não quero",Sim,Windows,1,3,"data.table / Rcpp / parallel / vroom, ggplot2 / plotly",Não,,1,Facebook,Não,,Não,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro",Workshop (dia inteiro),,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
5/16/2020 16:08:49,Sim,Página/e-mail do Meetup das R-Ladies,Mulher (cis ou trans),9/9/1988,Não,"Eu acredito que não tenha sofrido discriminação, mas somente tenho aquela sensação de que, como sou mais velha e estou mudando de área, teria dificuldade de competir com mais novos. ",União estável,Amarela,Por enquanto não tenho sugestões,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,2,2,São Paulo Capital / Zona Sul,Superior Completo,2020,Análise e desenvolvimento de sistemas e Ciências de dados,Sim,Trabalho formalmente (CLT),Pleno,Analista de câmbio,Sim,Sim,Windows,3,1,,Sim,Javascript,1,Meetup,Sim,"Minas de ti, pyladies, ai girls, cybersecurity girls",Sim,"Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria",,"Gostaria de agradecer pela oportunidade de aprendizado e networking. Por estar em transição de carreira, facilita na hora de escolher uma área.","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
5/16/2020 19:03:17,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),10/6/1964,Sim,"Sou chamada se ""senhora"" com olhares de ""essa aí é jurássica"", ""não vai aprender nada""... Poucos colegas me chamam de você...",Casada,Branca,"Chamar de ""branco"" também é racismo...",Sim,3 ou mais,7/8/1999,Não,Quem sabe um berçario/creche ou tomadora de conta para aquelas que tenham que levar a crinaça junto em algum evento.,Não,,,,Não,,,,Não,,,,Não,De 4 a 6 salários mínimos,3,5,Outro estado,Superior Completo,1985,Ciência da Computação,Sim,"Bolsista, Estou desempregada, mas já trabalhei",Estudante de graduação,Estudante do Curso de Estatistica (graduação),Sim,Sim,MacOS,5,5,"cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, knit / rmarkdown, purrr / rlist, tidymodels / modelr / broom",Sim,"C/C++, LateX, Minitab / Matlab, Python, SQL, COBOL ( \o/ !!!)",3,No grupo R-Brasil no Telegram,Sim,R-Ladies Belo Horizonte,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro","Workshop (meio período), Palestras curtas (evento de até 2 horas), Networking / acolhimento","Github, Shiny, R Markdown",Vocês são muito show !,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
5/20/2020 12:34:42,Sim,Redes Sociais das R-Ladies,Mulher (cis ou trans),8/6/1993,Sim,"Tive dificuldade com o pacote que eu usava, e pedi ajuda a pessoas que sabiam utilizar o R. Sofri para aprender e entender como funciona e não tive muito apoio, corri atrás a aprendi sozinha. ",Casada,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 1 a 2 salários mínimos,2,2,São Paulo Capital / Zona Leste,Mestrado (Stricto Sensu) Completo,2018,Biomedicina,Não,Trabalho informalmente,Autônoma.,Autônoma ,Sim,Sim,Windows,2,3,data.table / Rcpp / parallel / vroom,Não,,1,Indicação de uma amiga,Não,,Não,"Sábado, dia inteiro","Mesa redonda, Mentoria, Networking / acolhimento","Como fazer regressão logistica, porque alguns pacotes requerem outros pacotes","Agradeço a vocês,npor essa iniciativa. Fiquei feliz em conhecer a páginas gostaria muito de participar dos eventos de vocês.","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
6/5/2020 17:18:12,Sim,Indicação de amiga (o),Mulher (cis ou trans),7/10/1986,Não,,Casada,Branca,,Sim,1,12/1/2007,Sim,"Quantos mais encontros virtuais, maior a inclusão. Não só pelo gênero, mas também por questões geográficas.",Não,,,,Não,,,,Sim,Ovolactovegetariana,ovolactovegetarianismo,,Prefiro não responder,Mais de 15 salários mínimos,2,3,Outro estado,Doutorado/Pós-doutorado Completo,2019,Engenheira florestal,Não,Professora universitária,Professora(o) / Pesquisadora(o),Professora,"Não, mas gostaria",Sim,MacOS,3,3,"dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly, purrr / rlist",Não,,1,Indicação de uma amiga,Não,,Não,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã","Workshop (dia inteiro), Mentoria",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
6/21/2020 16:15:04,Sim,Página/e-mail do Meetup das R-Ladies,Mulher (cis ou trans),1/28/1987,Sim,sou professora e tive dificuldades relacionadas tanto a estudantes mais velhos confiarem no meu trabalho quanto de pais de estudantes também confiarem na minha condução e conhecimento.,Solteira,Branca,"realizar atividades formativas para meninas negras (ensino fundamental e médio), para estimularem que elas ingressem em áreas da ciência que estão pouco presentes, como também motivar os estudos nas áreas de exatas/ciências da natureza",Não,,,,,Não,,,,Não,,,,Não,,,,Prefiro não responder,De 2 a 4 salários mínimos,1,1,São Paulo Capital / Zona Oeste,Doutorado/Pós-doutorado Incompleto,2024,Administração Pública,Sim,Trabalho formalmente (CLT),Professora(o) / Pesquisadora(o),Professora de ensino médio e técnico,"Não, mas gostaria",Sim,Windows,2,3,"dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly",Não,,2,Navegando pelas redes sociais (facebook e instagram),Não,,Não,"Sábado, dia inteiro, Domingo","Workshop (meio período), Palestras curtas (evento de até 2 horas)",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
7/17/2020 21:40:25,Sim,Redes Sociais das R-Ladies,Mulher (cis ou trans),7/17/1981,Não,,Viúva,Branca,,Sim,2,9/27/2001,Sim,,Não,,,,Não,,,,Não,,,,Prefiro não responder,Até 1 salário mínimo,1,3,Outro estado,Superior Incompleto,2021,,Sim,"Estou desempregada, mas já trabalhei",Estudante de graduação,Doméstica,Sim,Não,,1,1,,Não,,1,Facebook,Não,,Não,"Sábado, apenas à tarde",On-line,,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/5/2020 22:45:35,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),5/11/1991,Não,,Solteira,Branca,,Não,,,,,Não,,,,Sim,Não,,,Não,,,,Sim,De 4 a 6 salários mínimos,2,2,São Paulo Capital / Centro,Doutorado/Pós-doutorado Incompleto,2020,Biomedicina,Sim,"Trabalho formalmente (CLT), Trabalho como autônomo (MEI/PJ)",Professora(o) / Pesquisadora(o),Professora e doutoranda em farmacologia,"Não, mas gostaria",Sim,Windows,4,4,"dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, ggplot2 / plotly, knit / rmarkdown",Sim,"Python, SPSS",3,Indicação de uma amiga,Sim,PyLadies,Não,"Sábado, dia inteiro, Domingo","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/5/2020 23:47:25,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),6/18/1991,Não,,Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 2 a 4 salários mínimos,1,1,São Paulo Capital / Zona Oeste,Superior Completo,2013,Estatística,Sim,Trabalho formalmente (CLT),Júnior,Analista de pesquisa de mercado,"Não, mas gostaria",Sim,Windows,3,3,"data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, dplyr / tidyr / tidyverse / janitor, forcats / lubridate / stringr, ggplot2 / plotly",Sim,"Python, SAS, SPSS, SQL, VBA",1,Youtube,Não,,Não,"Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro, Domingo","Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 0:04:35,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),6/19/1997,Não,,Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 1 a 2 salários mínimos,1,1,São Paulo Capital / Zona Oeste,Superior Completo,2019,Biologia,Sim,Bolsista,Estudante de pós-graduação,Doutoranda em bioinformática,Sim,Sim,"Linux, Windows",3,3,"dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly",Não,,2,Indicação de uma amiga,Não,,Sim,"Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Mentoria",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 0:24:54,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),2/18/1981,Sim,Em entrevistas de emprego parece que engravidarei a qualquer momento.,Solteira,Parda,,Não,,,,,Não,,,,Não,,,,Não,,,,Prefiro não responder,De 2 a 4 salários mínimos,1,4,São Paulo Capital / Zona Sul,Superior Completo,2013,ciências sociais,Não,"Estou desempregada, mas já trabalhei",Júnior,analista de dados,Sim,Sim,Linux,4,2,"dplyr / tidyr / tidyverse / janitor, knit / rmarkdown",Sim,"Java, Javascript, LateX, Python, SQL",2,Meetup,Sim,"PyLadies São Paulo, WoMakersCode",Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas)",,,"Não, obrigada"
8/6/2020 0:26:04,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),6/1/1994,Não,,Solteira,Branca,Acho que abrir espaço no meetups para chamar uma pessoa e apresentar projetos e discutir a questão do racismo estrutural (as WIMLDS fizeram isso com o Indique Uma Preta uma vez).,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 4 a 6 salários mínimos,3,4,São Paulo Capital / Zona Leste,Superior Completo,2015,Marketing,Não,Trabalho formalmente (CLT),Júnior,Analista de Marketing,Sim,Não,Windows,2,2,"dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly, knit / rmarkdown, slidify / xaringan",Sim,"Python, SQL",1,Indicação de um amigo,Sim,"Perifacode, Pyladies, WIMLDS",Sim,"Durante a semana (seg a sex), durante o dia, Sábado, apenas pela manhã, Domingo","Mesa redonda, Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento","Shiny, Estatística basica/ regressao con R",-,"Não, obrigada"
8/6/2020 0:35:03,Sim,Indicação de amiga (o),Mulher (cis ou trans),11/16/1980,Sim,Vaga de estágio em empresa multinacional com 35 anos,Solteira,Amarela,,Não,,,,,Não,,,,Não,,,,Sim,,alergias ou intolerâncias,,Sim,De 2 a 4 salários mínimos,1,1,São Paulo Região Metropolitana / Grande São Paulo,Mestrado (Stricto Sensu) Completo,2020,Ciências econômicas ,Sim,Trabalho informalmente,Professora(o) / Pesquisadora(o),Professora e pesquisadora ,Sim,Sim,Windows,2,1,DBI / odbc / haven / openxlsx / xlsx,Não,,1,Indicação de uma amiga,Não,,Não,"Durante a semana (seg a sex), durante o dia, Sábado, dia inteiro","Workshop (dia inteiro), Palestras curtas (evento de até 2 horas)",R e Python para iniciantes,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 1:38:49,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),12/16/1989,Não,,Solteira,Preta,Não,Sim,1,3/27/2013,Sim,Eventos com espaço para crianças,Não,,,,Sim,Não,,,Não,,,,Prefiro não responder,De 1 a 2 salários mínimos,1,2,São Paulo Capital / Zona Oeste,Superior Completo,2015,Direito,Não,Trabalho formalmente (CLT),Pleno,Analista de mídia,Sim,Não,Windows,2,1,,Sim,Python,1,Eventos,Não,,Não,"Sábado, dia inteiro","Workshop (meio período), Mentoria, Networking / acolhimento",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 6:27:36,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),1/27/1990,Não,,Solteira,Preta,Atualmente não porém no futuro gostaria que houvesse mulheres suficientes para um grupo exclusivo de mulheres negras.,Não,,,,,Não,,,,Não,,,,Não,,,,Prefiro não responder,De 4 a 6 salários mínimos,3,3,São Paulo Capital / Zona Sul,Superior Completo,2013,Administração Pública,Sim,Trabalho formalmente (CLT),Júnior,Analista de Planejamento,"Não, mas gostaria",Sim,Windows,3,1,,Não,"Javascript, SQL, Não considero que sei programar mas tenho conhecimentos em SQL e Javascript",2,Eventos,Não,,Sim,"Sábado, apenas pela manhã, Sábado, apenas à tarde, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 7:15:09,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),12/19/1986,Não,,Solteira,Branca,Talvez reserva de um % de vagas para mulheres negras?,Não,,,,,Não,,,,Sim,Sim,Acho que do jeito que é já está ótimo,Não,Sim,Vegetariana,"ovolactovegetarianismo, lactovegetarianismo, vegetarianismo estrito","Pizza, com opção vegana para as veganas. E algo sem glúten pra quem tem alergia",Sim,De 6 a 10 salários mínimos,2,4,Outro estado,Superior Completo,2016,Estatistica,Sim,Trabalho formalmente (CLT),"Sênior, porém com cargo e salário de junior",Analista de CRM Jr,Sim,Sim,MacOS,5,5,"cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, httr / jsonlite / rvest / xml2, knit / rmarkdown, sf / ggsn / leaflet / viridis, shiny / flexdashboard",Sim,SPSS,2,Telegram/Instagram,Sim,R Ladies Rio,Sim,"Durante a semana (seg a sex), à noite, Sábado, apenas à tarde, Sábado, dia inteiro","Workshop (meio período), Palestras curtas (evento de até 2 horas), Mentoria, Networking / acolhimento","Básicao de xaringan, básicao de dashboard. Tipo saindo do zero e construir uma coisa realmente legal.",Adoro o grupo. Vocês são demais! 💜 me fazem sentir capaz. Obrigada,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 8:44:37,Sim,Indicação de amiga (o),Mulher (cis ou trans),3/20/1985,Não,,Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 6 a 10 salários mínimos,2,3,São Paulo Capital / Zona Sul,Pós Graduação (Lato Sensu) Completa,2014,Sistemas de Informação,Não,Trabalho formalmente (CLT),Sênior/especialista,Business Intelligence,Sim,Sim,Windows,5,2,"DBI / odbc / haven / openxlsx / xlsx, dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly",Sim,SQL,2,Indicação de uma amiga,Sim,"Pyladies-SP, R-LadiesBH",Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período)",DataViz; Estatística Intermediária com R,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 9:28:45,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),1/30/1997,Sim,"As pessoas se apegam muito na minha idade. Trabalho com dados há mais de cinco anos, desenvolvimento então eu já até perdi a conta, mas já ouvi várias vezes que ""sou muito nova"", que preferem alguém mais senior ou que é complicado acreditar que vou aguentar o tranco com a minha idade. Me poupe.",Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Sim,Kosher,,,Sim,De 10 a 15 salários mínimos,2,2,São Paulo Capital / Zona Sul,Superior Incompleto,2020,Direito,Sim,Trabalho como autônomo (MEI/PJ),Sênior/especialista,Cientista de Dados,"Não, e não quero",Sim,"Linux, Windows",5,4,"DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, e1071 / randomForest / mgcv / glmnet / rpart, forcats / lubridate / stringr, forecast / quantmod / tseries / xts / zoo, ggplot2 / plotly, httr / jsonlite / rvest / xml2, knit / rmarkdown, shiny / flexdashboard, sparklyr / sparkR, purrr / rlist, tensorflow / keras, tidymodels / modelr / broom",Sim,"LateX, Minitab / Matlab, Python, Stata, SQL, VBA",4,Outras comunidades,Não,,Sim,"Durante a semana (seg a sex), à noite, Domingo","Mesa redonda, Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas)",,,"Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
8/6/2020 11:48:11,Sim,Grupo das R-Ladies no Telegram,Mulher (cis ou trans),1/18/1997,Não,,Solteira,Branca,,Não,,,,,Não,,,,Não,,,,Não,,,,Sim,De 6 a 10 salários mínimos,1,3,São Paulo Capital / Zona Sul,Superior Completo,2022,Fonoaudiologia ,Sim,Bolsista,Estudante de graduação,Estudante de fonoaudiologia ,"Não, e não quero",Sim,Windows,3,4,"cluster / factorextra / FactoMineR / mvpart, data.table / Rcpp / parallel / vroom, DBI / odbc / haven / openxlsx / xlsx, devtools / roxygen2 / usethis, dplyr / tidyr / tidyverse / janitor, ggplot2 / plotly, knit / rmarkdown, slidify / xaringan",Sim,Python,2,Indicação de uma amiga,Não,,Sim,"Durante a semana (seg a sex), à noite, Sábado, dia inteiro","Workshop (dia inteiro), Workshop (meio período), Palestras curtas (evento de até 2 horas)",Fazer projeto  no GitHub!!!,Vocês são maravilhosas!!!!,"Não, obrigada"
